PlanName,fy,CostSharing,CostStructure,PlanType,SocSecCovered,StateAbbrev,ppd_id,ActAssets_GASB,ActLiabilities_GASB,ActFundedRatio_GASB,PercentReqContPaid,InflationAssumption_GASB,InvestmentReturnAssumption_GASB,ActCostMeth_GASB,FundingMeth_GASB,EQTotal_Actl,PETotal_Actl,HFTotal_Actl,COMDTotal_Actl,RETotal_Actl,AltMiscTotal_Actl,TotMembership,actives_tot,ActiveSalary_avg,beneficiaries_tot,BeneficiaryBenefit_avg,ActFundedRatio_GASB67
NY State & Local Police & Fire,2004,1,"Multiple employer, cost sharing plan",3,1,NY,84,17755342,17056044,1.041,1,0.03,0.08,Aggregate cost,Level Percent Open,0.62981,0.06304,0,0,0.04056,0,60512,32359,75.987,26829,28.559,
NY State & Local Police & Fire,2005,1,"Multiple employer, cost sharing plan",3,1,NY,84,18657142,17802000,1.04804,1,0.03,0.08,Aggregate cost,Level Percent Open,0.63491,0.07109,0,0,0.0389,0,61192,32388,78.149,27720,29.852,
NY State & Local Police & Fire,2006,1,"Multiple employer, cost sharing plan",3,1,NY,84,19826514,18853000,1.05164,1,0.03,0.08,Aggregate cost,Level Percent Open,0.62839,0.07567,0,0,0.04357,0,61990,32469,83.518,28408,31.479,
NY State & Local Police & Fire,2007,1,"Multiple employer, cost sharing plan",3,1,NY,84,21378884,20074000,1.065,1,0.03,0.08,Aggregate cost,Level Percent Open,0.57905,0.07624,0.02985,0,0.04656,0,62901,32811,86.099,28953,32.575,
NY State & Local Police & Fire,2008,1,"Multiple employer, cost sharing plan",3,1,NY,84,22766536,21072000,1.08042,1,0.03,0.08,Aggregate cost,Level Percent Open,0.54688,0.07734,0.03463,0,0.05631,0,63653,33089,88.44,29383,33.725,
NY State & Local Police & Fire,2009,1,"Multiple employer, cost sharing plan",3,1,NY,84,22423200,21597000,1.03826,1,0.03,0.08,Aggregate cost,Level Percent Open,0.44296,0.10151,0.0217,0,0.066,0,64141,33052,89.854,29905,34.735,
NY State & Local Police & Fire,2010,1,"Multiple employer, cost sharing plan",3,1,NY,84,22230086,22998000,0.96661,1,0.03,0.08,Aggregate cost,Level Percent Open,0.55187,0.08937,0.02881,0,0.04709,0,64361,32449,95.934,30697,36.258,
NY State & Local Police & Fire,2011,1,"Multiple employer, cost sharing plan",3,1,NY,84,22204600,24169000,0.91872,1,0.027,0.075,Aggregate cost,Level Percent Open,0.54348,0.10078,0.03054,0,0.05761,0,63965,31659,99.357,31091,37.403,
NY State & Local Police & Fire,2012,1,"Multiple employer, cost sharing plan",3,1,NY,84,22058000,25096000,0.879,1,0.027,0.075,Aggregate Cost,Level Percent Open,0.52454,0.10286,0.03426,0,0.06752,0,63957,31024,102.85,31706,38.751,
NY State & Local Police & Fire,2013,1,"Multiple employer, cost sharing plan",3,1,NY,84,23147000,25850000,0.895,1,0.027,0.075,Aggregate Cost,Level Percent Open,0.51642,0.09069,0.03808,0,0.0749,0,64552,30780,102.754,32537,40.367,
NY State & Local Police & Fire,2014,1,"Multiple employer, cost sharing plan",3,1,NY,84,25513000,27415000,0.93062,1,0.027,0.075,Aggregate Cost,Level Percent Open,0.527,0.07981,0.04188,0,0.07585,0,65612,31218,103.549,33117,41.666,
NY State & Local Police & Fire,2015,1,"Multiple employer, cost sharing plan",3,1,NY,84,27330000,29336000,0.93162,1,0.027,0.075,Aggregate Cost,Level Percent Open,0.511,0.07722,0.05247,0,0.07019,0,66190,31372,103.822,33527,42.839,0.99033
NY State & Local Police & Fire,2016,1,"Multiple employer, cost sharing plan",3,1,NY,84,28362000,30620000,0.92626,1,0.027,0.075,Aggregate Cost,Level Percent Open,0.5085,0.08086,0.05452,0,0.07517,0,66826,31720,107.7,33831,44.078,0.90244
NY State & Local Police & Fire,2017,1,"Multiple employer, cost sharing plan",3,1,NY,84,29586000,31776000,0.931,1,0.025,0.07,Aggregate Cost,Level Percent Open,0.53894,0.08179,0.04983,0,0.07139,0,68574,32332,108.93,34956,45.974,0.93456
NY State & Local Police & Fire,2018,1,"Multiple employer, cost sharing plan",3,1,NY,84,31838000,32989000,0.94,1,0.025,0.07,Aggregate Cost,Level Percent Open,0.55295,0.08499,0.05,0.004,0.06899,0,69816,32470,109.265,36043,47.858,0.96929
NY State & Local Police & Fire,2019,1,"Multiple employer, cost sharing plan",3,1,NY,84,32050000,34260000,0.93549,1,0.026,0.068,Aggregate Cost,Level Percent Open,0.51709,0.09347,0.04972,0.01492,0.07458,0,70912,32573,110.309,37076,49.797,0.95086
NY State & Local Police & Fire,2020,1,"Multiple employer, cost sharing plan",3,1,NY,84,32050000,34260000,0.93549,1,0.025,0.068,Aggregate Cost,Level Percent Open,0.48,0.105,0.051,0.016,0.08,0,71773,32888,118.902,37601,51.717,0.84862
Ohio Police & Fire,2001,1,"Multiple employer, cost sharing plan",3,0,OH,86,9076000,9786000,0.9275,1,0.04,0.0825,Entry Age Normal,Level Percent Open,0.6347,0.011,0,0,0.0823,0,50949,27833,55.127,22870,21.53,
Ohio Police & Fire,2002,1,"Multiple employer, cost sharing plan",3,0,OH,86,8683000,10508000,0.8263,1,0.03,0.0825,Entry Age Normal,Level Percent Open,0.6347,0.011,0,0,0.0823,0,51886,28223,54.365,23413,22.378,
Ohio Police & Fire,2003,1,"Multiple employer, cost sharing plan",3,0,OH,86,9337000,10798000,0.8647,0.79,0.03,0.0825,Entry Age Normal,Level Percent Open,0.6777,0.0135,0,0,0.0686,0,52424,28343,56.673,23923,22.698,
Ohio Police & Fire,2004,1,"Multiple employer, cost sharing plan",3,0,OH,86,9337000,11545000,0.8088,0.88,0.03,0.0825,Entry Age Normal,Level Percent Open,0.6975,0.0192,0,0,0.0662,0,52615,28268,56.656,24136,23.132,
Ohio Police & Fire,2005,1,"Multiple employer, cost sharing plan",3,0,OH,86,9551000,12190000,0.7835,0.79,0.03,0.0825,Entry Age Normal,Level Percent Open,0.68312,0.02168,0,0,0.06471,0,52299,27735,59.14,24340,23.856,
Ohio Police & Fire,2006,1,"Multiple employer, cost sharing plan",3,0,OH,86,10158000,12988000,0.782,0.73,0.0325,0.0825,Entry Age Normal,Level Percent Open,0.67902,0.02467,0,0,0.06188,0,52650,27884,61.37,24459,24.603,
Ohio Police & Fire,2007,1,"Multiple employer, cost sharing plan",3,0,OH,86,11213000,13728000,0.817,0.77,0.0325,0.0825,Entry Age Normal,Level Percent Open,0.6523,0.0273,0,0,0.0833,0,53285,28454,61.035,24683,25.527,
Ohio Police & Fire,2008,1,"Multiple employer, cost sharing plan",3,0,OH,86,9309000,14307000,0.651,0.75,0.0325,0.0825,Entry Age Normal,Level Percent Open,0.60681,0.03545,0,0,0.10271,0,53746,28733,62.198,24878,26.227,
Ohio Police & Fire,2009,1,"Multiple employer, cost sharing plan",3,0,OH,86,10794093,14830742,0.728,0.55,0.0325,0.0825,Entry Age Normal,Level Percent Open,0.67336,0.03377,0,0,0.06465,0,54366,28927,64.215,25317,26.85,
Ohio Police & Fire,2010,1,"Multiple employer, cost sharing plan",3,0,OH,86,10681012,15384437,0.694,0.62,0.0325,0.0825,Entry Age Normal,Level Percent Open,0.63881,0.03233,0,0,0.06597,0,54332,28479,65.218,25712,27.632,
Ohio Police & Fire,2011,1,"Multiple employer, cost sharing plan",3,0,OH,86,10308959,16346699,0.631,0.57,0.0325,0.0825,Entry Age Normal,Level Percent Open,0.5903,0.0359,0,0,0.08896,0,54298,28073,66.707,26074,28.54,
Ohio Police & Fire,2012,1,"Multiple employer, cost sharing plan",3,0,OH,86,10278031,16007888,0.642,0.53,0.0325,0.0825,Entry Age Normal,Level Percent Open,0.52752,0.0509,0,0.00543,0.09606,0,57332,27463,67.821,27078,29.823,
Ohio Police & Fire,2013,1,"Multiple employer, cost sharing plan",3,0,OH,86,11063198,16577755,0.667,0.74,0.0325,0.0825,Entry Age Normal,Level Percent Open,0.50955,0.09228,0,0.01072,0.09446,0,57412,27289,68.718,27397,31.296,
Ohio Police & Fire,2014,1,"Multiple employer, cost sharing plan",3,0,OH,86,13029300,18395600,0.708,1,0.0325,0.0825,Entry Age Normal,Level Percent Open,0.45192,0.10598,0,0.01321,0.10303,0,58919,27602,70.587,28130,33.3,0.72199
Ohio Police & Fire,2015,1,"Multiple employer, cost sharing plan",3,0,OH,86,13653005,19135900,0.713,1,0.0325,0.0825,Entry Age Normal,Level Percent Open,0.4019,0.10873,0,0.01696,0.11222,0,59573,27446,73.557,28580,34.361,0.66766
Ohio Police & Fire,2016,1,"Multiple employer, cost sharing plan",3,0,OH,86,14162488,20290394,0.698,1,0.0325,0.08,Entry Age Normal,Level Percent Open,0.40256,0.12669,0,0.0207,0.10899,0,60402,27990,76.608,29098,35.33,0.68356
Ohio Police & Fire,2017,1,"Multiple employer, cost sharing plan",3,0,OH,86,14594562,20887228,0.699,1,0.0275,0.08,Entry Age Normal,Level Percent Open,0.40116,0.13429,0,0.0212,0.11099,0,61379,28212,77.083,29557,36.367,0.70914
Ohio Police & Fire,2018,1,"Multiple employer, cost sharing plan",3,0,OH,86,14753160,21264708,0.694,1,0.0275,0.08,Entry Age Normal,Level Percent Open,0.36049,0.14041,0,0.02583,0.12076,0,62346,28904,78.488,29749,37.403,0.63071
Ohio Police & Fire,2019,1,"Multiple employer, cost sharing plan",3,0,OH,86,15360123,22044284,0.69679,1,0.0275,0.08,Entry Age Normal,Level Percent Open,0.39442,0.11837,0,0.02889,0.10699,0,63203,29340,80.628,30202,38.369,0.6989
Ohio Police & Fire,2020,1,"Multiple employer, cost sharing plan",3,0,OH,86,,,,,,0.08,,,0,0,0,0,0,0,,,,,,
Ohio Teachers,2001,1,"Multiple employer, cost sharing plan",2,0,OH,88,54194672,59425300,0.912,1,0.035,0.0775,Entry Age Normal,Level Percent Closed,0.66,0,0,0,0.12,0.017,296972,177013,43.62,102132,25.414,
Ohio Teachers,2002,1,"Multiple employer, cost sharing plan",2,0,OH,88,48958824,63215644,0.774,1,0.035,0.0775,Entry Age Normal,Level Percent Closed,0.663,0,0,0,0.122,0.019,301695,178557,45.157,105300,26.652,
Ohio Teachers,2003,1,"Multiple employer, cost sharing plan",2,0,OH,88,48899216,65936356,0.742,1,0.035,0.08,Entry Age Normal,Level Percent Open,0.666,0,0,0,0.109,0.021,306250,179944,46.825,108294,27.904,
Ohio Teachers,2004,1,"Multiple employer, cost sharing plan",2,0,OH,88,52253800,69867424,0.748,0.95,0.035,0.08,Entry Age Normal,Level Percent Open,0.677,0,0,0,0.092,0.022,308679,179063,48.287,111853,29.253,
Ohio Teachers,2005,1,"Multiple employer, cost sharing plan",2,0,OH,88,53765568,73817112,0.728,0.96,0.035,0.08,Entry Age Normal,Level Percent Open,0.633,0,0,0,0.085,0.026,310235,176692,49.562,115395,30.679,
Ohio Teachers,2006,1,"Multiple employer, cost sharing plan",2,0,OH,88,58008048,77371024,0.75,0.88,0.035,0.08,Entry Age Normal,Level Percent Open,0.6205,0,0,0,0.1051,0.0287,312582,175065,50.806,119184,32.121,
Ohio Teachers,2007,1,"Multiple employer, cost sharing plan",2,0,OH,88,66671512,81126640,0.822,0.83,0.035,0.08,Entry Age Normal,Level Percent Open,0.59952,0,0,0,0.10675,0.03419,315390,174110,51.989,122934,33.552,
Ohio Teachers,2008,1,"Multiple employer, cost sharing plan",2,0,OH,88,69198008,87432352,0.791,1,0.03,0.08,Entry Age Normal,Level Percent Open,0.5485,0,0,0,0.1257,0.0499,318133,173327,53.007,126506,34.93,
Ohio Teachers,2009,1,"Multiple employer, cost sharing plan",2,0,OH,88,54902860,91440952,0.6,0.89,0.03,0.08,Entry Age Normal,Level Percent Open,0.527,0,0,0,0.1283,0.0865,322446,174807,54.361,129659,36.303,
Ohio Teachers,2010,1,"Multiple employer, cost sharing plan",2,0,OH,88,55946260,94720672,0.591,0.52,0.03,0.08,Entry Age Normal,Level Percent Open,0.5244,0,0,0,0.1129,0.0703,326322,175842,54.784,133103,37.249,
Ohio Teachers,2011,1,"Multiple employer, cost sharing plan",2,0,OH,88,58110496,98766208,0.588,0.51,0.03,0.08,Entry Age Normal,Level Percent Open,0.5495,0,0,0,0.1048,0.0871,332975,177897,54.018,138088,39.057,
Ohio Teachers,2012,1,"Multiple employer, cost sharing plan",2,0,OH,88,59489508,106301840,0.56,0.41,0.0275,0.0775,Entry Age Normal,Level Percent Open,0.5323,0,0,0,0.1209,0.1081,333625,173044,53.922,143256,40.594,
Ohio Teachers,2013,1,"Multiple employer, cost sharing plan",2,0,OH,88,62590784,94366696,0.663,0.46654,0.0275,0.0775,Entry Age Normal,Level Percent Open,0.5279,0,0,0,0.1195,0.109,336247,169945,53.653,149221,41.483,0.69296
Ohio Teachers,2014,1,"Multiple employer, cost sharing plan",2,0,OH,88,66657176,96167056,0.693,0.90857,0.0275,0.0775,Entry Age Normal,Level Percent Closed,0.5352,0,0,0,0.1123,0.1183,338539,169295,54.038,152208,42.032,0.74707
Ohio Teachers,2015,1,"Multiple employer, cost sharing plan",2,0,OH,88,68656000,99014656,0.693,1.05887,0.0275,0.0775,Entry Age Normal,Level Percent Closed,0.5337,0,0,0,0.1226,0.1261,340494,164925,54.916,158116,43.014,0.72088
Ohio Teachers,2016,1,"Multiple employer, cost sharing plan",2,0,OH,88,70114640,100756424,0.696,1.24514,0.0275,0.0775,Entry Age Normal,Level Percent Closed,0.541,0,0,0,0.144,0.139,344777,169212,56.51,157938,43.664,0.66778
Ohio Teachers,2017,1,"Multiple employer, cost sharing plan",2,0,OH,88,72216208,96126440,0.751,1.43553,0.025,0.0745,Entry Age Normal,Level Percent Closed,0.533,0,0,0,0.127,0.135,344574,168132,58.54,158039,44.01,0.75288
Ohio Teachers,2018,1,"Multiple employer, cost sharing plan",2,0,OH,88,73115360,96904056,0.755,1.48205,0.025,0.0745,Entry Age Normal,Level Percent Closed,0.507,0,0,0,0.123,0.155,346165,170327,62.124,157422,44.145,0.7731
Ohio Teachers,2019,1,"Multiple employer, cost sharing plan",2,0,OH,88,74411840,97840944,0.761,1.48318,0.025,0.0745,Entry Age Normal,Level Percent Closed,0.487,0,0,0,0.12,0.162,346225,170004,63.821,157418,42.284,0.77398
Ohio Teachers,2020,1,"Multiple employer, cost sharing plan",2,0,OH,88,76357680,98672288,0.774,1.53654,0.025,0.0745,Entry Age Normal,Level Percent Closed,0.481,0,0,0,0.12,0.179,344256,167838,66.684,156907,44.426,0.75478
Oklahoma PERS,2001,1,"Multiple employer, cost sharing plan",1,1,OK,89,5110226.5,6190228,0.826,0.773,0.03,0.075,Entry Age Normal,Level Dollar Closed,0.571,0,0,0,0,0,69800,43696,30.141,20863,11.03,
Oklahoma PERS,2002,1,"Multiple employer, cost sharing plan",1,1,OK,89,5299781.5,6639720.5,0.798,0.743,0.03,0.075,Entry Age Normal,Level Dollar Closed,0.56,0,0,0,0,0,71136,44292,32.745,21452,11.812,
Oklahoma PERS,2003,1,"Multiple employer, cost sharing plan",1,1,OK,89,5354796,6974583.5,0.768,0.591,0.03,0.075,Entry Age Normal,Level Dollar Closed,0.575,0,0,0,0,0,70785,43350,32.566,22147,12.036,
Oklahoma PERS,2004,1,"Multiple employer, cost sharing plan",1,1,OK,89,5412167,7114778,0.76,0.519,0.03,0.075,Entry Age Normal,Level Dollar Closed,0.602,0,0,0,0,0,71472,43000,32.185,22990,12.668,
Oklahoma PERS,2005,1,"Multiple employer, cost sharing plan",1,1,OK,89,5450665,7575420,0.72,0.525,0.025,0.075,Entry Age Normal,Level Dollar Closed,0.605,0,0,0,0,0,72457,43259,33.112,23679,12.899,
Oklahoma PERS,2006,1,"Multiple employer, cost sharing plan",1,1,OK,89,5654276,7914658,0.714,0.553,0.025,0.075,Entry Age Normal,Level Dollar Closed,0.638,0,0,0,0,0,75412,45472,34.49,24372,13.529,
Oklahoma PERS,2007,1,"Multiple employer, cost sharing plan",1,1,OK,89,6110230,8413248,0.726,0.584,0.025,0.075,Entry Age Normal,Level Dollar Closed,0.636,0,0,0,0,0,75582,44712,36.383,25233,13.749,
Oklahoma PERS,2008,1,"Multiple employer, cost sharing plan",1,1,OK,89,6491928.5,8894287,0.73,0.605,0.03,0.075,Entry Age Normal,Level Percent Closed,0.618,0,0,0,0,0,76733,45120,37.293,26033,14.449,
Oklahoma PERS,2009,1,"Multiple employer, cost sharing plan",1,1,OK,89,6208245.5,9291458,0.668,0.752,0.03,0.075,Entry Age Normal,Level Percent Closed,0.622,0,0,0,0,0,78270,45683,37.935,26949,14.629,
Oklahoma PERS,2010,1,"Multiple employer, cost sharing plan",1,1,OK,89,6348416.5,9622628,0.66,0.668,0.03,0.075,Entry Age Normal,Level Percent Closed,0.611,0,0,0,0,0,77503,43934,38.323,28009,14.877,
Oklahoma PERS,2011,1,"Multiple employer, cost sharing plan",1,1,OK,89,6598628,8179767.5,0.807,0.629,0.03,0.075,Entry Age Normal,Level Percent Closed,0.669,0,0,0,0,0,75491,40551,38.729,29418,15.226,
Oklahoma PERS,2012,1,"Multiple employer, cost sharing plan",1,1,OK,89,6682200.5,8334638,0.802,1.094,0.03,0.075,Entry Age Normal,Level Percent Closed,0.638,0,0,0,0,0,78329,42569,36.659,30263,16.435,
Oklahoma PERS,2013,1,"Multiple employer, cost sharing plan",1,1,OK,89,6978873.5,8556122,0.816,1.052,0.03,0.075,Entry Age Normal,Level Percent Closed,0.673,0,0,0,0,0,80003,43273,39.178,31135,15.679,
Oklahoma PERS,2014,1,"Multiple employer, cost sharing plan",1,1,OK,89,7759257.5,8753669,0.886,1.08177,0.03,0.075,Entry Age Normal,Level Percent Closed,0.702,0,0,0,0,0,81451,43947,39.685,31833,15.862,0.97903
Oklahoma PERS,2015,1,"Multiple employer, cost sharing plan",1,1,OK,89,8420307,8996126,0.936,1.45522,0.03,0.075,Entry Age Normal,Level Percent Closed,0.697,0,0,0,0,0,82460,43843,41.26,32754,16.144,0.96002
Oklahoma PERS,2016,1,"Multiple employer, cost sharing plan",1,1,OK,89,8790886,9427810,0.932,1.79981,0.03,0.075,Entry Age Normal,Level Percent Closed,0.67133,0,0,0,0.002,0,81501,41806,42.836,33749,16.404,0.89476
Oklahoma PERS,2017,1,"Multiple employer, cost sharing plan",1,1,OK,89,9241292,9781617,0.945,1.53117,0.0275,0.07,Entry Age Normal,Level Percent Closed,0.68332,0,0,0,0.001,0,79403,38873,43.437,34579,16.673,0.94282
Oklahoma PERS,2018,1,"Multiple employer, cost sharing plan",1,1,OK,89,9658126,9884134,0.977,1.5366,0.0275,0.07,Entry Age Normal,Level Percent Closed,0.6983,0,0,0,0.001,0,77613,36329,44.072,35260,16.883,0.97959
Oklahoma PERS,2019,1,"Multiple employer, cost sharing plan",1,1,OK,89,9909684,10047374,0.986,2.03328,0.0275,0.07,Entry Age Normal,Level Percent Closed,0.682,0,0,0,0,0,76511,34536,45.883,35869,17.134,0.98631
Oklahoma PERS,2020,1,"Multiple employer, cost sharing plan",1,1,OK,89,10212241,10943079,0.933,2.32787,0.025,0.07,Entry Age Normal,Level Percent Closed,0.663,0,0,0,0,0,75376,33115,47.47,36179,17.93,0.91595
Oregon PERS,2001,1,"Multiple employer, cost sharing plan",1,1,OR,91,41804600,43350500,0.96434,0.952,,,,Closed,0.5,0.111,0,0,0.051,0,,,,,,
Oregon PERS,2002,1,"Multiple employer, cost sharing plan",1,1,OR,91,39772700,37258300,1.067,0.946,0.035,0.08,Entry Age Normal,Level Percent Closed,0.506,0.097,0,0,0.048,0,295809,160482,38.971,85216,17.772,
Oregon PERS,2003,1,"Multiple employer, cost sharing plan",1,1,OR,91,35446900,38947000,0.91,0.974,0.035,0.08,Entry Age Normal,Level Percent Closed,0.547,0.104,0,0,0.045,0,302097,159287,40.075,89482,19.254,
Oregon PERS,2004,1,"Multiple employer, cost sharing plan",1,1,OR,91,42753300,44078100,0.97,0.997,0.035,0.08,Entry Age Normal,Level Percent Closed,0.543,0.091,0,0,0.039,0,304354,153723,40.648,97777,20.869,
Oregon PERS,2005,1,"Multiple employer, cost sharing plan",1,1,OR,91,45581100,47398600,0.962,0.997,0.03,0.08,Entry Age Normal,Level Percent Closed,0.531,0.083,0,0,0.055,0,306035,142635,44.214,101668,21.195,
Oregon PERS,2006,1,"Multiple employer, cost sharing plan",1,1,OR,91,51382600,49294000,1.042,1.008,0.0275,0.08,Entry Age Normal,Level Percent Closed,0.526,0.088,0,0,0.066,0,334758,156501,44.141,119267,22.028,
Oregon PERS,2007,1,"Multiple employer, cost sharing plan",1,1,OR,91,56616500,51252900,1.105,0.634,0.0275,0.08,Project Unit Credit,Level Percent Closed,0.502,0.11,0,0,0.068,0,333475,163261,44.878,120222,22.715,
Oregon PERS,2008,1,"Multiple employer, cost sharing plan",1,1,OR,91,59327800,52871200,1.122,0.74,0.0275,0.08,Project Unit Credit,Level Percent Fixed,0.435,0.17,0,0,0.087,0,337207,167023,46.232,121764,23.608,
Oregon PERS,2009,1,"Multiple employer, cost sharing plan",1,1,OR,91,43520600,54259500,0.802,1,0.0275,0.08,Project Unit Credit,Level Percent Fixed,0.3826,0.1788,0.0211,0,0.1052,0,342363,170569,47.665,124920,24.242,
Oregon PERS,2010,1,"Multiple employer, cost sharing plan",1,1,OR,91,48729200,56810600,0.858,1,0.0275,0.08,Project Unit Credit,Level Percent Fixed,0.3919,0.2203,0.0212,0,0.0956,0,351086,178606,47.659,128811,25.203,
Oregon PERS,2011,1,"Multiple employer, cost sharing plan",1,1,OR,91,51583600,59329500,0.869,1,0.0275,0.08,Project Unit Credit,Level Percent Fixed,0.39992,0.2234,0.01895,0,0.10871,0,369650,193569,45.204,132346,26.021,
Oregon PERS,2012,1,"Multiple employer, cost sharing plan",1,1,OR,91,50168200,61198400,0.82,0.83,0.0275,0.08,Project Unit Credit,Level Percent Fixed,0.3593,0.2499,0.016,0.0071,0.1161,0,329887,170972,50.011,118408,26.816,
Oregon PERS,2013,1,"Multiple employer, cost sharing plan",1,1,OR,91,54784100,60405200,0.907,0.72,0.0275,0.08,Project Unit Credit,Level Percent Fixed,0.392,0.2316,0.0131,0.0101,0.1205,0,331011,167103,51.411,122037,27.789,
Oregon PERS,2014,1,"Multiple employer, cost sharing plan",1,1,OR,91,60014100,62593600,0.959,1,0.0275,0.0775,Entry Age Normal,Level Percent Fixed,0.425,0.2185,0.0127,0.0144,0.1093,0,331515,162185,53.469,128117,28.351,1.0359
Oregon PERS,2015,1,"Multiple employer, cost sharing plan",1,1,OR,91,61395200,73458896,0.836,1,0.025,0.075,Entry Age Normal,Level Percent Fixed,0.4247,0.2099,0.0151,0.021,0.1089,0,338927,164859,55.294,131505,28.902,0.91875
Oregon PERS,2016,1,"Multiple employer, cost sharing plan",1,1,OR,91,60000100,76196600,0.787,1,0.025,0.075,Entry Age Normal,Level Percent Fixed,0.394,0.2031,0.0199,0.0428,0.125,0,347324,168177,56.751,136298,29.586,0.80527
Oregon PERS,2017,1,"Multiple employer, cost sharing plan",1,1,OR,91,61059000,80970304,0.754,1,0.025,0.072,Entry Age Normal,Level Percent Fixed,0.4047,0.2014,0.0213,0.0554,0.1168,0,356587,172483,57.238,138783,30.219,0.83119
Oregon PERS,2018,1,"Multiple employer, cost sharing plan",1,1,OR,91,67326096,84056096,0.801,1,0.025,0.072,Entry Age Normal,Level Percent Fixed,0.3877,0.208,0.0227,0.077,0.1068,0,363687,173002,58.374,144982,31.005,0.82068
Oregon PERS,2019,1,"Multiple employer, cost sharing plan",1,1,OR,91,64802300,86574704,0.749,1,0.025,0.072,Entry Age Normal,Level Percent Fixed,0.36376,0.21358,0.0212,0.08929,0.11089,0,371601,176763,61.393,148893,31.581,0.80232
